code	name	description	metadata	created_at	updated_at	concept_codes
KW_HARASSMENT	harassment	Token from concept 'Cyberbullying and Response': harassment	"{""source"": ""concept_extraction"", ""source_concept"": ""CYBERBULLYING"", ""extracted_at"": ""2026-08-03T12:28:05.454487""}"	2026-08-03T12:28:05.454489	2026-08-03T12:28:05.454490	"[""CYBERBULLYING""]"
KW_CYBERBULLYING	cyberbullying	Token from concept 'Cyberbullying and Response': cyberbullying	"{""source"": ""concept_extraction"", ""source_concept"": ""CYBERBULLYING"", ""extracted_at"": ""2026-08-03T12:28:05.454492""}"	2026-08-03T12:28:05.454495	2026-08-03T12:28:05.454495	"[""CYBERBULLYING""]"
KW_LICENSES	licenses	Token from concept 'Copyright & Creative Commons': licenses	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T12:28:05.454504""}"	2026-08-03T12:28:05.454506	2026-08-03T12:28:05.454507	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_INTELLECTUAL	intellectual	Token from concept 'Copyright & Creative Commons': intellectual	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T12:28:05.454510""}"	2026-08-03T12:28:05.454513	2026-08-03T12:28:05.454513	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_COMMONS	commons	Token from concept 'Copyright & Creative Commons': commons	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T12:28:05.454515""}"	2026-08-03T12:28:05.454518	2026-08-03T12:28:05.454518	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_CREATIVE	creative	Token from concept 'Copyright & Creative Commons': creative	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T12:28:05.454520""}"	2026-08-03T12:28:05.454523	2026-08-03T12:28:05.454523	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_COPYRIGHT	copyright	Token from concept 'Copyright & Creative Commons': copyright	"{""source"": ""concept_extraction"", ""source_concept"": ""COPYRIGHT_CREATIVE_COMMONS"", ""extracted_at"": ""2026-08-03T12:28:05.454525""}"	2026-08-03T12:28:05.454528	2026-08-03T12:28:05.454528	"[""COPYRIGHT_CREATIVE_COMMONS""]"
KW_THE	the	Token from concept 'The Digital Divide': the	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_DIVIDE"", ""extracted_at"": ""2026-08-03T12:28:05.454537""}"	2026-08-03T12:28:05.454539	2026-08-03T12:28:05.454540	"[""DIGITAL_DIVIDE""]"
KW_INCLUSION	inclusion	Token from concept 'The Digital Divide': inclusion	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_DIVIDE"", ""extracted_at"": ""2026-08-03T12:28:05.454542""}"	2026-08-03T12:28:05.454545	2026-08-03T12:28:05.454545	"[""DIGITAL_DIVIDE""]"
KW_EQUITY	equity	Token from concept 'The Digital Divide': equity	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_DIVIDE"", ""extracted_at"": ""2026-08-03T12:28:05.454547""}"	2026-08-03T12:28:05.454550	2026-08-03T12:28:05.454550	"[""DIGITAL_DIVIDE""]"
KW_MODES	modes	Token from concept 'Layer Blending Modes': modes	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T12:28:05.454556""}"	2026-08-03T12:28:05.454558	2026-08-03T12:28:05.454559	"[""LAYER_BLEND_MODES""]"
KW_BLENDING	blending	Token from concept 'Layer Blending Modes': blending	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T12:28:05.454561""}"	2026-08-03T12:28:05.454563	2026-08-03T12:28:05.454564	"[""LAYER_BLEND_MODES""]"
KW_RASTER	raster	Token from concept 'Layer Blending Modes': raster	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T12:28:05.454573""}"	2026-08-03T12:28:05.454575	2026-08-03T12:28:05.454575	"[""LAYER_BLEND_MODES""]"
KW_EDITOR	editor	Token from concept 'Layer Blending Modes': editor	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_BLEND_MODES"", ""extracted_at"": ""2026-08-03T12:28:05.454579""}"	2026-08-03T12:28:05.454581	2026-08-03T12:28:05.454582	"[""LAYER_BLEND_MODES""]"
KW_ADJUSTMENT	adjustment	Token from concept 'Non-Destructive Adjustment Layers': adjustment	"{""source"": ""concept_extraction"", ""source_concept"": ""ADJUSTMENT_LAYERS"", ""extracted_at"": ""2026-08-03T12:28:05.454588""}"	2026-08-03T12:28:05.454590	2026-08-03T12:28:05.454591	"[""ADJUSTMENT_LAYERS""]"
KW_DESTRUCTIVE	destructive	Token from concept 'Non-Destructive Adjustment Layers': destructive	"{""source"": ""concept_extraction"", ""source_concept"": ""ADJUSTMENT_LAYERS"", ""extracted_at"": ""2026-08-03T12:28:05.454595""}"	2026-08-03T12:28:05.454597	2026-08-03T12:28:05.454598	"[""ADJUSTMENT_LAYERS""]"
KW_MASKING	masking	Token from concept 'Layer Masking': masking	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_MASKING"", ""extracted_at"": ""2026-08-03T12:28:05.454608""}"	2026-08-03T12:28:05.454610	2026-08-03T12:28:05.454611	"[""LAYER_MASKING""]"
KW_MASK	mask	Token from concept 'Layer Masking': mask	"{""source"": ""concept_extraction"", ""source_concept"": ""LAYER_MASKING"", ""extracted_at"": ""2026-08-03T12:28:05.454613""}"	2026-08-03T12:28:05.454615	2026-08-03T12:28:05.454616	"[""LAYER_MASKING""]"
KW_IMAGE	image	Token from concept 'Mesh and Liquify Warping': image	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T12:28:05.454625""}"	2026-08-03T12:28:05.454627	2026-08-03T12:28:05.454628	"[""IMAGE_WARPING""]"
KW_WARPING	warping	Token from concept 'Mesh and Liquify Warping': warping	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T12:28:05.454630""}"	2026-08-03T12:28:05.454632	2026-08-03T12:28:05.454633	"[""IMAGE_WARPING""]"
KW_MANIPULATION	manipulation	Token from concept 'Mesh and Liquify Warping': manipulation	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T12:28:05.454637""}"	2026-08-03T12:28:05.454640	2026-08-03T12:28:05.454640	"[""IMAGE_WARPING""]"
KW_LIQUIFY	liquify	Token from concept 'Mesh and Liquify Warping': liquify	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T12:28:05.454642""}"	2026-08-03T12:28:05.454645	2026-08-03T12:28:05.454645	"[""IMAGE_WARPING""]"
KW_WARP	warp	Token from concept 'Mesh and Liquify Warping': warp	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_WARPING"", ""extracted_at"": ""2026-08-03T12:28:05.454647""}"	2026-08-03T12:28:05.454650	2026-08-03T12:28:05.454650	"[""IMAGE_WARPING""]"
KW_STAMP	stamp	Token from concept 'Image Retouching Techniques': stamp	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_RETOUCHING"", ""extracted_at"": ""2026-08-03T12:28:05.454656""}"	2026-08-03T12:28:05.454658	2026-08-03T12:28:05.454659	"[""IMAGE_RETOUCHING""]"
KW_RETOUCHING	retouching	Token from concept 'Image Retouching Techniques': retouching	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_RETOUCHING"", ""extracted_at"": ""2026-08-03T12:28:05.454663""}"	2026-08-03T12:28:05.454665	2026-08-03T12:28:05.454666	"[""IMAGE_RETOUCHING""]"
KW_BRUSH	brush	Token from concept 'Image Retouching Techniques': brush	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_RETOUCHING"", ""extracted_at"": ""2026-08-03T12:28:05.454668""}"	2026-08-03T12:28:05.454670	2026-08-03T12:28:05.454671	"[""IMAGE_RETOUCHING""]"
KW_HEALING	healing	Token from concept 'Image Retouching Techniques': healing	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_RETOUCHING"", ""extracted_at"": ""2026-08-03T12:28:05.454674""}"	2026-08-03T12:28:05.454676	2026-08-03T12:28:05.454677	"[""IMAGE_RETOUCHING""]"
KW_PHOTOMONTAGE	photomontage	Token from concept 'Image Compositing': photomontage	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_COMPOSITING"", ""extracted_at"": ""2026-08-03T12:28:05.454683""}"	2026-08-03T12:28:05.454685	2026-08-03T12:28:05.454686	"[""IMAGE_COMPOSITING""]"
KW_COMBINATION	combination	Token from concept 'Image Compositing': combination	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_COMPOSITING"", ""extracted_at"": ""2026-08-03T12:28:05.454688""}"	2026-08-03T12:28:05.454690	2026-08-03T12:28:05.454691	"[""IMAGE_COMPOSITING""]"
KW_COMPOSITING	compositing	Token from concept 'Image Compositing': compositing	"{""source"": ""concept_extraction"", ""source_concept"": ""IMAGE_COMPOSITING"", ""extracted_at"": ""2026-08-03T12:28:05.454693""}"	2026-08-03T12:28:05.454695	2026-08-03T12:28:05.454696	"[""IMAGE_COMPOSITING""]"
KW_VECTOR	vector	Token from concept 'QR Code Generation': vector	"{""source"": ""concept_extraction"", ""source_concept"": ""QR_CODE_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.454701""}"	2026-08-03T12:28:05.454703	2026-08-03T12:28:05.454704	"[""QR_CODE_GENERATION""]"
KW_CODE	code	Token from concept 'QR Code Generation': code	"{""source"": ""concept_extraction"", ""source_concept"": ""QR_CODE_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.454706""}"	2026-08-03T12:28:05.454708	2026-08-03T12:28:05.454709	"[""QR_CODE_GENERATION""]"
KW_BARCODE	barcode	Token from concept 'QR Code Generation': barcode	"{""source"": ""concept_extraction"", ""source_concept"": ""QR_CODE_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.454711""}"	2026-08-03T12:28:05.454713	2026-08-03T12:28:05.454714	"[""QR_CODE_GENERATION""]"
KW_GENERATION	generation	Token from concept 'QR Code Generation': generation	"{""source"": ""concept_extraction"", ""source_concept"": ""QR_CODE_GENERATION"", ""extracted_at"": ""2026-08-03T12:28:05.454716""}"	2026-08-03T12:28:05.454718	2026-08-03T12:28:05.454719	"[""QR_CODE_GENERATION""]"
KW_PATH	path	Token from concept 'Advanced Stroke Properties': path	"{""source"": ""concept_extraction"", ""source_concept"": ""STROKE_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454726""}"	2026-08-03T12:28:05.454728	2026-08-03T12:28:05.454729	"[""STROKE_PROPERTIES""]"
KW_ADVANCED	advanced	Token from concept 'Advanced Stroke Properties': advanced	"{""source"": ""concept_extraction"", ""source_concept"": ""STROKE_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454731""}"	2026-08-03T12:28:05.454733	2026-08-03T12:28:05.454734	"[""STROKE_PROPERTIES""]"
KW_PROPERTIES	properties	Token from concept 'Advanced Stroke Properties': properties	"{""source"": ""concept_extraction"", ""source_concept"": ""STROKE_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454736""}"	2026-08-03T12:28:05.454738	2026-08-03T12:28:05.454739	"[""STROKE_PROPERTIES""]"
KW_STROKE	stroke	Token from concept 'Advanced Stroke Properties': stroke	"{""source"": ""concept_extraction"", ""source_concept"": ""STROKE_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454741""}"	2026-08-03T12:28:05.454743	2026-08-03T12:28:05.454744	"[""STROKE_PROPERTIES""]"
KW_ILLUSTRATOR	illustrator	Token from concept 'Advanced Stroke Properties': illustrator	"{""source"": ""concept_extraction"", ""source_concept"": ""STROKE_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454746""}"	2026-08-03T12:28:05.454748	2026-08-03T12:28:05.454749	"[""STROKE_PROPERTIES""]"
KW_BOOLEAN	boolean	Token from concept 'Shape Building': boolean	"{""source"": ""concept_extraction"", ""source_concept"": ""SHAPE_BUILDING"", ""extracted_at"": ""2026-08-03T12:28:05.454755""}"	2026-08-03T12:28:05.454757	2026-08-03T12:28:05.454758	"[""SHAPE_BUILDING""]"
KW_OPERATIONS	operations	Token from concept 'Shape Building': operations	"{""source"": ""concept_extraction"", ""source_concept"": ""SHAPE_BUILDING"", ""extracted_at"": ""2026-08-03T12:28:05.454760""}"	2026-08-03T12:28:05.454762	2026-08-03T12:28:05.454763	"[""SHAPE_BUILDING""]"
KW_SHAPE	shape	Token from concept 'Shape Building': shape	"{""source"": ""concept_extraction"", ""source_concept"": ""SHAPE_BUILDING"", ""extracted_at"": ""2026-08-03T12:28:05.454765""}"	2026-08-03T12:28:05.454767	2026-08-03T12:28:05.454768	"[""SHAPE_BUILDING""]"
KW_BUILDING	building	Token from concept 'Shape Building': building	"{""source"": ""concept_extraction"", ""source_concept"": ""SHAPE_BUILDING"", ""extracted_at"": ""2026-08-03T12:28:05.454770""}"	2026-08-03T12:28:05.454772	2026-08-03T12:28:05.454773	"[""SHAPE_BUILDING""]"
KW_PATHFINDER	pathfinder	Token from concept 'Shape Building': pathfinder	"{""source"": ""concept_extraction"", ""source_concept"": ""SHAPE_BUILDING"", ""extracted_at"": ""2026-08-03T12:28:05.454776""}"	2026-08-03T12:28:05.454778	2026-08-03T12:28:05.454779	"[""SHAPE_BUILDING""]"
KW_OBJECT	object	Token from concept 'Object Properties/Attributes': object	"{""source"": ""concept_extraction"", ""source_concept"": ""OBJECT_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454784""}"	2026-08-03T12:28:05.454787	2026-08-03T12:28:05.454787	"[""OBJECT_PROPERTIES""]"
KW_ATTRIBUTES	attributes	Token from concept 'Object Properties/Attributes': attributes	"{""source"": ""concept_extraction"", ""source_concept"": ""OBJECT_PROPERTIES"", ""extracted_at"": ""2026-08-03T12:28:05.454789""}"	2026-08-03T12:28:05.454792	2026-08-03T12:28:05.454792	"[""OBJECT_PROPERTIES""]"
KW_MODEL	model	Token from concept 'Event-Based Programming Model': model	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_BASED_PROGRAMMING"", ""extracted_at"": ""2026-08-03T12:28:05.454800""}"	2026-08-03T12:28:05.454803	2026-08-03T12:28:05.454803	"[""EVENT_BASED_PROGRAMMING""]"
KW_PROGRAMMING	programming	Token from concept 'Event-Based Programming Model': programming	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_BASED_PROGRAMMING"", ""extracted_at"": ""2026-08-03T12:28:05.454807""}"	2026-08-03T12:28:05.454809	2026-08-03T12:28:05.454810	"[""EVENT_BASED_PROGRAMMING""]"
KW_EVENT	event	Token from concept 'Event-Based Programming Model': event	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_BASED_PROGRAMMING"", ""extracted_at"": ""2026-08-03T12:28:05.454812""}"	2026-08-03T12:28:05.454814	2026-08-03T12:28:05.454815	"[""EVENT_BASED_PROGRAMMING""]"
KW_ASYNCHRONOUS	asynchronous	Token from concept 'Event-Based Programming Model': asynchronous	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_BASED_PROGRAMMING"", ""extracted_at"": ""2026-08-03T12:28:05.454817""}"	2026-08-03T12:28:05.454819	2026-08-03T12:28:05.454820	"[""EVENT_BASED_PROGRAMMING""]"
KW_DRIVEN	driven	Token from concept 'Event-Based Programming Model': driven	"{""source"": ""concept_extraction"", ""source_concept"": ""EVENT_BASED_PROGRAMMING"", ""extracted_at"": ""2026-08-03T12:28:05.454823""}"	2026-08-03T12:28:05.454825	2026-08-03T12:28:05.454826	"[""EVENT_BASED_PROGRAMMING""]"
KW_LIGHTING	lighting	Token from concept 'Lighting and Shadows': lighting	"{""source"": ""concept_extraction"", ""source_concept"": ""LIGHTING_AND_SHADOWS"", ""extracted_at"": ""2026-08-03T12:28:05.454832""}"	2026-08-03T12:28:05.454834	2026-08-03T12:28:05.454835	"[""LIGHTING_AND_SHADOWS""]"
KW_SHADOWS	shadows	Token from concept 'Lighting and Shadows': shadows	"{""source"": ""concept_extraction"", ""source_concept"": ""LIGHTING_AND_SHADOWS"", ""extracted_at"": ""2026-08-03T12:28:05.454838""}"	2026-08-03T12:28:05.454842	2026-08-03T12:28:05.454842	"[""LIGHTING_AND_SHADOWS""]"
KW_SOURCE	source	Token from concept 'Lighting and Shadows': source	"{""source"": ""concept_extraction"", ""source_concept"": ""LIGHTING_AND_SHADOWS"", ""extracted_at"": ""2026-08-03T12:28:05.454845""}"	2026-08-03T12:28:05.454848	2026-08-03T12:28:05.454849	"[""LIGHTING_AND_SHADOWS""]"
KW_SHADING	shading	Token from concept 'Material and Texture Mapping': shading	"{""source"": ""concept_extraction"", ""source_concept"": ""MATERIAL_AND_TEXTURE"", ""extracted_at"": ""2026-08-03T12:28:05.454857""}"	2026-08-03T12:28:05.454859	2026-08-03T12:28:05.454860	"[""MATERIAL_AND_TEXTURE""]"
KW_TEXTURE	texture	Token from concept 'Material and Texture Mapping': texture	"{""source"": ""concept_extraction"", ""source_concept"": ""MATERIAL_AND_TEXTURE"", ""extracted_at"": ""2026-08-03T12:28:05.454863""}"	2026-08-03T12:28:05.454865	2026-08-03T12:28:05.454866	"[""MATERIAL_AND_TEXTURE""]"
KW_MATERIAL	material	Token from concept 'Material and Texture Mapping': material	"{""source"": ""concept_extraction"", ""source_concept"": ""MATERIAL_AND_TEXTURE"", ""extracted_at"": ""2026-08-03T12:28:05.454868""}"	2026-08-03T12:28:05.454870	2026-08-03T12:28:05.454871	"[""MATERIAL_AND_TEXTURE""]"
KW_MAPPING	mapping	Token from concept 'Material and Texture Mapping': mapping	"{""source"": ""concept_extraction"", ""source_concept"": ""MATERIAL_AND_TEXTURE"", ""extracted_at"": ""2026-08-03T12:28:05.454873""}"	2026-08-03T12:28:05.454875	2026-08-03T12:28:05.454876	"[""MATERIAL_AND_TEXTURE""]"
KW_TIMELINE	timeline	Token from concept 'Keyframe Animation': timeline	"{""source"": ""concept_extraction"", ""source_concept"": ""KEYFRAME_ANIMATION"", ""extracted_at"": ""2026-08-03T12:28:05.454881""}"	2026-08-03T12:28:05.454884	2026-08-03T12:28:05.454884	"[""KEYFRAME_ANIMATION""]"
KW_KEYFRAME	keyframe	Token from concept 'Keyframe Animation': keyframe	"{""source"": ""concept_extraction"", ""source_concept"": ""KEYFRAME_ANIMATION"", ""extracted_at"": ""2026-08-03T12:28:05.454886""}"	2026-08-03T12:28:05.454889	2026-08-03T12:28:05.454889	"[""KEYFRAME_ANIMATION""]"
KW_ANIMATION	animation	Token from concept 'Keyframe Animation': animation	"{""source"": ""concept_extraction"", ""source_concept"": ""KEYFRAME_ANIMATION"", ""extracted_at"": ""2026-08-03T12:28:05.454891""}"	2026-08-03T12:28:05.454894	2026-08-03T12:28:05.454894	"[""KEYFRAME_ANIMATION""]"
KW_INTERPOLATION	interpolation	Token from concept 'Keyframe Animation': interpolation	"{""source"": ""concept_extraction"", ""source_concept"": ""KEYFRAME_ANIMATION"", ""extracted_at"": ""2026-08-03T12:28:05.454897""}"	2026-08-03T12:28:05.454899	2026-08-03T12:28:05.454900	"[""KEYFRAME_ANIMATION""]"
KW_POLYGONAL	polygonal	Token from concept 'Mesh Extrusion': polygonal	"{""source"": ""concept_extraction"", ""source_concept"": ""MESH_EXTRUSION"", ""extracted_at"": ""2026-08-03T12:28:05.454911""}"	2026-08-03T12:28:05.454914	2026-08-03T12:28:05.454914	"[""MESH_EXTRUSION""]"
KW_EXTRUDE	extrude	Token from concept 'Mesh Extrusion': extrude	"{""source"": ""concept_extraction"", ""source_concept"": ""MESH_EXTRUSION"", ""extracted_at"": ""2026-08-03T12:28:05.454916""}"	2026-08-03T12:28:05.454919	2026-08-03T12:28:05.454919	"[""MESH_EXTRUSION""]"
KW_EXTRUSION	extrusion	Token from concept 'Mesh Extrusion': extrusion	"{""source"": ""concept_extraction"", ""source_concept"": ""MESH_EXTRUSION"", ""extracted_at"": ""2026-08-03T12:28:05.454923""}"	2026-08-03T12:28:05.454926	2026-08-03T12:28:05.454927	"[""MESH_EXTRUSION""]"
KW_EDGE	edge	Token from concept 'Polygonal Mesh (Vertex, Edge, Face)': edge	"{""source"": ""concept_extraction"", ""source_concept"": ""POLYGON_MESH"", ""extracted_at"": ""2026-08-03T12:28:05.454937""}"	2026-08-03T12:28:05.454939	2026-08-03T12:28:05.454940	"[""POLYGON_MESH""]"
KW_FACE	face	Token from concept 'Polygonal Mesh (Vertex, Edge, Face)': face	"{""source"": ""concept_extraction"", ""source_concept"": ""POLYGON_MESH"", ""extracted_at"": ""2026-08-03T12:28:05.454943""}"	2026-08-03T12:28:05.454945	2026-08-03T12:28:05.454946	"[""POLYGON_MESH""]"
KW_ROTATE	rotate	Token from concept '2D Transformation Operations': rotate	"{""source"": ""concept_extraction"", ""source_concept"": ""TRANSFORMATION_OPERATIONS"", ""extracted_at"": ""2026-08-03T12:28:05.454953""}"	2026-08-03T12:28:05.454955	2026-08-03T12:28:05.454956	"[""TRANSFORMATION_OPERATIONS""]"
